R [20260828 202328][14.074] KJ1R KG7CW +02 17 2831
R [20260828 202328][14.074] W7LOY JA8KSF -19 14 2050
R [20260828 202328][14.074] CQ K4YT FM19 4 2738
R [20260828 202328][14.074] KD0OIX K0BBC DM34 10 2269
R [20260828 202329][14.074] KD9SPR N5WRX EL17 6 1156
R [20260828 202329][14.074] KS0CW W4NEU EM55 6 2431
R [20260828 202329][14.074] CQ K5MGY EM12 8 2569
R [20260828 202343][14.074] K6VGM VA7GEM +04 32 250
R [20260828 202343][14.074] CQ WA7PVE CN87 6 1694
R [20260828 202343][14.074] KK7TUN AI7WP CN87 8 1312
R [20260828 202343][14.074] CQ W7/G0HSP 29 1419
R [20260828 202343][14.074] CT1EHK VA6CR DO21 32 1156
R [20260828 202343][14.074] KK7TUN K2PS -13 6 2306
R [20260828 202343][14.074] KK7TUN K0DTM -02 4 2194
R [20260828 202344][14.074] CQ W7BDP CN85 8 2106
R [20260828 202344][14.074] AF0E AJ7LJ R+09 12 1488
R [20260828 202344][14.074] EA7FPF W9MDM EN61 -1 2644
R [20260828 202358][14.074] N8KHG KG7CW +05 26 2831
R [20260828 202358][14.074] KD9SPR KK7BHX CN88 46 1844
R [20260828 202358][14.074] <W7/G0HSP> K7EBO DN31 20 1419
R [20260828 202358][14.074] AJ7LJ AF0E -08 31 744
R [20260828 202358][14.074] <...> AK6MH CM87 22 1644
R [20260828 202358][14.074] W7LOY JA8KSF -19 -8 2050
R [20260828 202358][14.074] CQ K4YT FM19 1 2738
R [20260828 202359][14.074] CQ AC9XW EN53 -2 1081
R [20260828 202359][14.074] CQ W0PU DM79 21 1506
R [20260828 202359][14.074] AC3KH KI5YNZ -13 17 1012
R [20260828 202359][14.074] K4RSF W0ADE RRR 10 831
R [20260828 202359][14.074] CQ K5MGY EM12 6 2569
R [20260828 202359][14.074] K2PS KK7TUN R-11 8 962
R [20260828 202400][14.074] KD9SPR N5WRX EL17 2 1156
R [20260828 202400][14.074] Z62NS KG9EE EN63 6 394
R [20260828 202400][14.074] CQ W5TXX EM12 -2 2256
R [20260828 202413][14.074] K7EBO <W7/G0HSP> -12 8 1419
R [20260828 202414][14.074] K6VGM VA7GEM RR73 28 250
R [20260828 202414][14.074] CQ WA7PVE CN87 34 1694
R [20260828 202414][14.074] KK7TUN VA6VZ -15 20 1094
R [20260828 202414][14.074] KK7TUN AI7WP CN87 10 1312
R [20260828 202414][14.074] KK7TUN K0DTM -02 10 2194
R [20260828 202414][14.074] EA5JLN W6TOX DM24 14 869
R [20260828 202414][14.074] K5DXB W7BDP -21 18 2106
R [20260828 202415][14.074] TA2WTA WV2B -18 26 650
R [20260828 202429][14.074] <W7/G0HSP> K7EBO R-06 12 1419
R [20260828 202429][14.074] Z62NS K0SH EN23 1 1594
R [20260828 202429][14.074] CQ AC9XW EN53 0 1081
R [20260828 202429][14.074] KD9SPR N5WRX EL17 8 1156
R [20260828 202429][14.074] <...> AK6MH CM87 9 1644
R [20260828 202429][14.074] AJ7LJ AF0E -08 11 744
R [20260828 202429][14.074] CQ K5MGY EM12 12 2569
R [20260828 202429][14.074] K2PS KK7TUN R-10 30 962
R [20260828 202430][14.074] W5ELD WB6JLB DM33 0 1738
R [20260828 202430][14.074] KB9ZM W0PU +24 3 1506
R [20260828 202430][14.074] Z62NS KG9EE EN63 10 538
R [20260828 202430][14.074] DH1KU K4YT -15 8 2738
R [20260828 202430][14.074] Z62NS N8GMY EN63 -5 1350
R [20260828 202430][14.074] KD9SPR W0RW DM78 2 1794
R [20260828 202431][14.074] W7LOY JA8KSF -19 28 2050
R [20260828 202431][14.074] CQ AH6K BL02 -5 406
R [20260828 202445][14.074] AH6K KK7BHX CN88 8 1844
R [20260828 202445][14.074] <K7EBO> W7/G0HSP RR73 8 1419
R [20260828 202445][14.074] KK7TUN W4WDK FM07 4 2375
R [20260828 202445][14.074] EA7FPF W7TLG DN13 1 594
R [20260828 202445][14.074] KK7TUN VA6VZ -15 5 1094
R [20260828 202445][14.074] KK7TUN AA5HH EM21 8 1175
R [20260828 202445][14.074] KK7TUN AI7WP CN87 2 1312
R [20260828 202446][14.074] TA2WTA WV2B -18 6 650
R [20260828 202446][14.074] EA5JLN VE4ZIM -08 10 2319
R [20260828 202446][14.074] KK7TUN K0DTM -02 -2 2194
R [20260828 202446][14.074] WB7CYO N8KHG EM30 12 956
R [20260828 202447][14.074] K5DXB W7BDP RRR 15 2106
R [20260828 202447][14.074] CQ W5ELD EM35 14 1238
R [20260828 202512][14.074] AH6K KK7BHX R-25 14 1844
R [20260828 202512][14.074] UA0LQE K7VA CN88 16 2056
R [20260828 202513][14.074] WI5D VA7GEM -02 4 250
R [20260828 202513][14.074] CQ WA7PVE CN87 -4 1694
R [20260828 202513][14.074] KK7TUN VA6VZ -15 14 1094
R [20260828 202513][14.074] KK7TUN W4WDK FM07 21 1025
R [20260828 202513][14.074] CQ W7/G0HSP 6 1419
R [20260828 202513][14.074] EA7FPF W7TLG DN13 20 594
R [20260828 202514][14.074] KK7TUN K0DTM -02 0 2194
R [20260828 202514][14.074] CQ W0OVX DN98 3 1925
R [20260828 202514][14.074] EA5JLN VE4ZIM -08 -2 2319
R [20260828 202527][14.074] KB9ZM W0PU RRR 0 1506
R [20260828 202528][14.074] RI1FJL KJ7WLL CN85 2 756
R [20260828 202528][14.074] K2PS KK7TUN R-17 4 962
R [20260828 202528][14.074] F5RRS WB5N EL09 4 1425
R [20260828 202528][14.074] DH1KU K4YT -15 6 2731
R [20260828 202528][14.074] VA7GEM K0BHB EN34 2 700
R [20260828 202528][14.074] NF3R W0ADE -02 12 838
R [20260828 202528][14.074] CQ KR7DX DN30 0 1906
R [20260828 202528][14.074] W5ELD K5DXB DM65 9 1238
R [20260828 202529][14.074] Z62NS KG9EE EN63 -20 538
R [20260828 202529][14.074] <...> AK6MH CM87 10 1644
R [20260828 202529][14.074] Z62NS N8GMY EN63 2 1350
R [20260828 202529][14.074] Z62NS KQ5I EL49 3 2525
R [20260828 202530][14.074] KD9SPR W0RW DM78 7 1794
R [20260828 202530][14.074] KK7BHX AH6K RR73 -14 406
R [20260828 202543][14.074] AH6K AI7WP CN87 6 1312
R [20260828 202543][14.074] UA0LQE K7VA CN88 2 2056
R [20260828 202543][14.074] AH6K KK7BHX 73 22 1844
R [20260828 202543][14.074] CQ W7/G0HSP 10 1419
R [20260828 202543][14.074] EA7FPF W7TLG DN13 4 594
R [20260828 202543][14.074] KK7TUN VA6VZ -15 8 1094
R [20260828 202544][14.074] WI5D VA7GEM +00 -8 2750
R [20260828 202544][14.074] EA5JLN W6TOX DM24 12 869
R [20260828 202544][14.074] TA2WTA WV2B -18 4 650
R [20260828 202544][14.074] KK7TUN K0DTM -02 -6 2194
R [20260828 202544][14.074] WB7CYO N8KHG 73 10 956
R [20260828 202545][14.074] KK7TUN AA5HH EM21 -11 1175
R [20260828 202558][14.074] NF3R W0ADE -02 13 838
R [20260828 202558][14.074] RI1FJL KJ7WLL CN85 22 756
R [20260828 202558][14.074] CQ KR7DX DN30 -2 1900
R [20260828 202558][14.074] VA7GEM K0BHB EN34 16 700
R [20260828 202559][14.074] CQ DX JA8KSF QN03 14 2050
R [20260828 202559][14.074] K6GAV KI5YNZ -12 20 1012
R [20260828 202559][14.074] KD9SPR W0RW DM78 13 1794
R [20260828 202559][14.074] <...> AK6MH CM87 24 1644
R [20260828 202559][14.074] CT1EHK K5MGY EM12 6 1725
R [20260828 202559][14.074] DH1KU K4YT -15 3 2731
R [20260828 202559][14.074] KD9SPR N5WRX EL17 5 1156
R [20260828 202600][14.074] Z62NS KG9EE EN63 16 538
R [20260828 202600][14.074] AI7WP AH6K -10 -5 406
R [20260828 202600][14.074] K0DTM KK7TUN R-19 6 962
R [20260828 202600][14.074] F5RRS WB5N EL09 4 1425
R [20260828 202614][14.074] AH6K AI7WP R-16 7 1312
R [20260828 202614][14.074] CQ W7/G0HSP 0 1419
R [20260828 202614][14.074] KK7TUN W4WDK FM07 5 1025
R [20260828 202614][14.074] KK7TUN VA6VZ -15 19 1094
R [20260828 202614][14.074] CQ NA7KR CN84 12 1562
R [20260828 202615][14.074] KK7TUN K0DTM RR73 7 2194
R [20260828 202615][14.074] CQ WA7PVE CN87 29 1694
R [20260828 202615][14.074] KK7TUN AA5HH EM21 8 1175
R [20260828 202615][14.074] WB8JUI N8KHG -10 0 956
R [20260828 202615][14.074] KK7TUN K2PS -13 6 2306
R [20260828 202615][14.074] TA2WTA WV2B -18 10 650
R [20260828 202615][14.074] KC8ZKS AJ7LJ R-04 -2 1488
R [20260828 202616][14.074] K5DXB W5ELD RR73 4 1238
R [20260828 202630][14.074] W7CTS VA7GEM +21 18 894
R [20260828 202630][14.074] RI1FJL KJ7WLL CN85 28 756
R [20260828 202630][14.074] <...> AK6MH CM87 30 1644
R [20260828 202630][14.074] CQ KR7DX DN30 23 1900
R [20260828 202630][14.074] N2SO W4NEU RR73 2 2431
R [20260828 202630][14.074] <W7/G0HSP> AG5PC EM12 20 1419
R [20260828 202630][14.074] NF3R W0ADE -02 4 831
R [20260828 202631][14.074] VA7GEM K0BHB EN34 8 700
R [20260828 202631][14.074] W9MDM W0PU +13 12 1506
R [20260828 202631][14.074] DH1KU K4YT -15 6 2731
R [20260828 202631][14.074] CQ KQ5I EL49 16 2525
R [20260828 202631][14.074] KD9SPR W0RW DM78 2 1794
R [20260828 202631][14.074] CQ DX JA8KSF QN03 23 2050
R [20260828 202631][14.074] Z62NS KG9EE EN63 3 388
R [20260828 202657][14.074] Z62NS KG9EE EN63 10 394
R [20260828 202658][14.074] W7CTS VA7GEM RR73 18 894
R [20260828 202658][14.074] RI1FJL KJ7WLL CN85 6 756
R [20260828 202658][14.074] DH1KU K4YT -15 10 2731
R [20260828 202658][14.074] KO4OSJ W4NEU EM55 -8 2431
R [20260828 202658][14.074] VA7GEM K0BHB EN34 10 700
R [20260828 202658][14.074] NF3R W0ADE -02 9 838
R [20260828 202658][14.074] W7QQF KT0DDW +21 6 1981
R [20260828 202658][14.074] CQ KQ5I EL49 4 2525
R [20260828 202659][14.074] CQ DX JA8KSF QN03 0 2050
R [20260828 202659][14.074] KD9SPR W0RW DM78 5 1794
R [20260828 202659][14.074] <...> AK6MH CM87 6 1644
R [20260828 202659][14.074] W9MDM W0PU +13 0 1506
R [20260828 202659][14.074] <W7/G0HSP> AG5PC R-07 -2 1419
R [20260828 202659][14.074] VA6VZ KK7TUN R-25 4 962
R [20260828 202659][14.074] AJ7LJ KF7UGV DN61 -6 2819
R [20260828 202700][14.074] KJ5ORI K5DXB DM65 -3 1369
R [20260828 202700][14.074] CQ KR7DX DN30 6 1900
R [20260828 202713][14.074] HS0ZOY VA3WJ CN79 4 1775
R [20260828 202713][14.074] UA0LQE K7VA CN88 39 2050
R [20260828 202713][14.074] EA7FPF K7TCH CN87 15 2188
R [20260828 202713][14.074] KK7TUN VA6VZ RR73 14 1094
R [20260828 202713][14.074] KQ5I W9MDM EN61 10 2525
R [20260828 202713][14.074] KK7TUN W4WDK FM07 16 1025
R [20260828 202714][14.074] <AG5PC> W7/G0HSP RR73 -6 1419
R [20260828 202714][14.074] <W1AW/2> W7TLG DN13 2 594
R [20260828 202714][14.074] KC8ZKS AJ7LJ 73 8 1488
R [20260828 202714][14.074] CQ WV2B FM05 -4 650
R [20260828 202714][14.074] KK7TUN WI5D EM29 5 969
R [20260828 202714][14.074] EA7FPF VE4ZIM -13 0 2319
R [20260828 202715][14.074] CQ W5ELD EM35 10 1238
R [20260828 202728][14.074] CQ POTA VA7GEM CN89 8 894
R [20260828 202728][14.074] RI1FJL KJ7WLL CN85 4 756
R [20260828 202728][14.074] VA6VZ KK7TUN R-25 14 962
R [20260828 202728][14.074] Z62NS KG9EE EN63 -6 394
R [20260828 202728][14.074] N4NTY KI5YNZ -12 -4 1019
R [20260828 202728][14.074] AJ7LJ KF7UGV DN61 16 2819
R [20260828 202729][14.074] CQ KR7DX DN30 6 1900
R [20260828 202729][14.074] KJ5ORI K5DXB R-10 14 1369
R [20260828 202729][14.074] <...> KK7ZEQ CN94 -2 2069
R [20260828 202729][14.074] W9MDM KQ5I +02 4 2525
R [20260828 202729][14.074] W9MDM W0PU +13 -8 1506
R [20260828 202729][14.074] N8KHG VE3NYZ FN03 0 1144
R [20260828 202730][14.074] CQ K4YT FM19 -6 2738
R [20260828 202730][14.074] W7/G0HSP <AG5PC> 73 -3 1419
R [20260828 202743][14.074] KK7TUN W4WDK FM07 19 838
R [20260828 202743][14.074] CQ W7/G0HSP 12 1419
R [20260828 202743][14.074] KK7TUN VA6VZ RR73 26 1094
R [20260828 202743][14.074] <W1AW/2> W7TLG DN13 15 600
R [20260828 202743][14.074] KQ5I W9MDM R-12 3 2525
R [20260828 202744][14.074] EA8UP W7BDP CN85 22 2106
R [20260828 202744][14.074] VE1SK WV2B -06 0 650
R [20260828 202744][14.074] KK7TUN WI5D EM29 10 969
R [20260828 202744][14.074] WA4TED XE1IHD R-16 8 1606
R [20260828 202745][14.074] KK7TUN AA5HH EM21 20 1175
R [20260828 202758][14.074] AJ7LJ KF7UGV DN61 32 2819
R [20260828 202758][14.074] VA6VZ KK7TUN R-25 0 962
R [20260828 202758][14.074] RI1FJL KJ7WLL CN85 8 756
R [20260828 202758][14.074] CQ K4YT FM19 20 2738
R [20260828 202759][14.074] KJ5ORI K5DXB 73 24 1369
R [20260828 202759][14.074] CQ POTA VA7GEM CN89 24 894
R [20260828 202759][14.074] CQ DX JA8KSF QN03 4 2050
R [20260828 202759][14.074] W9MDM KQ5I RR73 15 2525
R [20260828 202759][14.074] 4O4DB KC8ZKS -18 4 588
R [20260828 202759][14.074] CQ W0PU DM79 12 1506
R [20260828 202759][14.074] KD9SPR W0RW DM78 6 1588
R [20260828 202800][14.074] CQ KC5UZI EM13 15 1762
R [20260828 202800][14.074] F5RRS WB5N EL09 13 1425
R [20260828 202800][14.074] CQ KR7DX DN30 12 1900
R [20260828 202800][14.074] M7AHO HS0ZOY -13 8 275
R [20260828 202814][14.074] <W1AW/2> W7TLG DN13 13 600
R [20260828 202814][14.074] CQ W7/G0HSP 16 1419
R [20260828 202814][14.074] KK7TUN W4WDK FM07 9 838
R [20260828 202814][14.074] KK7TUN VA6VZ RR73 13 1094
R [20260828 202814][14.074] KQ5I W9MDM 73 12 2525
R [20260828 202814][14.074] KK7TUN WI5D EM29 10 969
R [20260828 202814][14.074] CQ WA7PVE CN87 34 1694
R [20260828 202814][14.074] N8GMY AJ7LJ +02 22 1488
R [20260828 202815][14.074] VE3NYZ N8KHG -07 15 1144
R [20260828 202815][14.074] CQ W5ELD EM35 13 1238
R [20260828 202815][14.074] WA4TED XE1IHD R-16 2 1606
R [20260828 202815][14.074] US5ZCO UA0LQE PN53 4 2725
R [20260828 202815][14.074] KB8RFE W0OVX DN98 8 1925
R [20260828 202829][14.074] CQ POTA VA7GEM CN89 38 894
R [20260828 202829][14.074] WI5D KK7TUN -19 6 962
R [20260828 202830][14.074] AJ7LJ KF7UGV DN61 7 2819
R [20260828 202830][14.074] CQ W0ADE DN40 24 838
R [20260828 202830][14.074] CQ KR7DX DN30 21 1894
R [20260828 202830][14.074] CQ K4YT FM19 24 2738
R [20260828 202830][14.074] M7AHO HS0ZOY -01 0 275
R [20260828 202830][14.074] CQ W6TOX DM24 24 512
R [20260828 202831][14.074] RI1FJL KJ7WLL CN85 18 756
R [20260828 202831][14.074] CQ W0PU DM79 27 1506
R [20260828 202831][14.074] KD9SPR W0RW DM78 7 1588
R [20260828 202831][14.074] F5RRS WB5N EL09 -3 1431
R [20260828 202831][14.074] CQ W5TXX EM12 10 2256
R [20260828 202832][14.074] AJ7LJ N8GMY EN63 6 1350
T [20260828 202832][14.074] CQ POTA N6HAN CM87 1287
R [20260828 202857][14.074] N5SLY VA7GEM -01 7 894
R [20260828 202857][14.074] RI1FJL KJ7WLL CN85 -4 756
R [20260828 202858][14.074] AJ7LJ KF7UGV DN61 17 2819
R [20260828 202858][14.074] CQ W6TOX DM24 -3 519
R [20260828 202858][14.074] CQ W0ADE DN40 -8 831
R [20260828 202858][14.074] WI5D KK7TUN RRR 12 962
R [20260828 202858][14.074] N8KHG VE3NYZ 73 0 1144
R [20260828 202858][14.074] CQ KR7DX DN30 8 1894
R [20260828 202858][14.074] XE1IHD WB5N EL09 6 1425
R [20260828 202859][14.074] CQ KI5YNZ EM44 -4 1019
R [20260828 202859][14.074] KE8YP W0PU -06 3 1506
R [20260828 202859][14.074] EA7FPF VE4ZIM -10 5 2319
R [20260828 202859][14.074] CQ DX JA8KSF QN03 4 2050
R [20260828 202859][14.074] CQ K4YT FM19 0 2738
R [20260828 202900][14.074] Z62NS KG9EE EN63 2 388
T [20260828 202900][14.074] CQ POTA N6HAN CM87 512
R [20260828 202927][14.074] AJ7LJ KF7UGV DN61 6 2819
R [20260828 202927][14.074] N6HAN KJ7WLL CN85 2 756
R [20260828 202928][14.074] N3FMC VA7GEM R-16 10 894
R [20260828 202928][14.074] KE8YP W0PU RRR 1 1506
R [20260828 202928][14.074] XE1IHD WB5N EL09 -2 1431
R [20260828 202928][14.074] CQ DX JA8KSF QN03 -2 2050
R [20260828 202928][14.074] Z62NS W4NEU EM55 4 2431
R [20260828 202929][14.074] SP5CTY HS0ZOY -14 3 275
R [20260828 202929][14.074] CQ W6TOX DM24 -2 512
T [20260828 202930][14.074] KJ7WLL N6HAN +2 1765
R [20260828 202958][14.074] <W7/G0HSP> KE0NRE DM79 12 544
R [20260828 202958][14.074] AJ7LJ KF7UGV DN61 -4 2819
R [20260828 202958][14.074] N5SLY VA7GEM -01 9 2238
R [20260828 202958][14.074] N6HAN KJ7WLL R-15 12 756
R [20260828 202958][14.074] W4WDK KK7TUN +13 6 962
R [20260828 202958][14.074] NF3R K5DXB DM65 2 1962
R [20260828 202958][14.074] CQ W0ADE DN40 0 831
R [20260828 202959][14.074] Z62NS KG9EE EN63 0 388
R [20260828 202959][14.074] KE8YP W0PU RRR 4 1506
R [20260828 202959][14.074] Z62NS WA0JGT EN34 0 1250
R [20260828 202959][14.074] CQ DX JA8KSF QN03 4 2050
R [20260828 202959][14.074] EA7FPF K7VA CN88 12 2650
R [20260828 202959][14.074] CQ K4YT FM19 0 2731
R [20260828 202959][14.074] XE1IHD WB5N EL09 -7 1425
R [20260828 203000][14.074] KD9SPR W0RW R-12 11 1875
R [20260828 203000][14.074] EA7FPF VE4ZIM -10 0 2319
T [20260828 203000][14.074] KJ7WLL N6HAN RR73 2439
R [20260828 203027][14.074] N5SLY VA7GEM RR73 16 2238
R [20260828 203027][14.074] AJ7LJ KF7UGV DN61 8 2819
R [20260828 203028][14.074] Z62NS KG9EE EN63 2 388
R [20260828 203028][14.074] CQ W0ADE DN40 4 838
R [20260828 203028][14.074] <W7/G0HSP> KE0NRE DM79 14 544
R [20260828 203028][14.074] CQ W6TOX DM24 2 512
R [20260828 203028][14.074] N6HAN KJ7WLL 73 11 756
R [20260828 203028][14.074] KN6YFO K4YT -14 -1 2731
R [20260828 203029][14.074] NF3R K5DXB DM65 -2 1962
R [20260828 203029][14.074] KE8YP W0PU RRR -8 1506
R [20260828 203029][14.074] W4WDK KK7TUN RRR 2 962
R [20260828 203029][14.074] XE1IHD WB5N EL09 4 1425
R [20260828 203029][14.074] Z62NS W4NEU EM55 3 2431
T [20260828 203030][14.074] CQ POTA N6HAN CM87 2368
R [20260828 203057][14.074] EA7FPF K7VA CN88 11 2650
R [20260828 203058][14.074] <W7/G0HSP> KE0NRE DM79 8 544
R [20260828 203058][14.074] WW4GA VA7GEM -12 20 2238
R [20260828 203058][14.074] K6RDW KJ7WLL CN85 18 756
R [20260828 203058][14.074] KE8YP W0PU RRR -10 1506
R [20260828 203058][14.074] KN6YFO K4YT -14 -14 2731
R [20260828 203058][14.074] Z62NS W4NEU EM55 10 2431
R [20260828 203059][14.074] CQ KR7DX DN30 2 1888
R [20260828 203059][14.074] CQ W0ADE DN40 8 831
R [20260828 203059][14.074] CQ WA4TED EM75 19 1244
T [20260828 203100][14.074] CQ POTA N6HAN CM87 1507
R [20260828 203127][14.074] EA7FPF K7VA CN88 14 2650
R [20260828 203127][14.074] K6RDW KF7UGV DN61 16 2819
R [20260828 203128][14.074] <W7/G0HSP> KE0NRE DM79 5 544
R [20260828 203128][14.074] WW4GA VA7GEM -20 10 2231
R [20260828 203128][14.074] AA1ZZ KK7TUN R-13 0 962
R [20260828 203128][14.074] KN6YFO K4YT -14 6 2731
R [20260828 203128][14.074] K6RDW KJ7WLL CN85 4 756
R [20260828 203129][14.074] K6RDW N5WRX 73 2 1156
R [20260828 203129][14.074] 4O4DB W1WT EN91 4 1769
T [20260828 203130][14.074] CQ POTA N6HAN CM87 1102
R [20260828 203157][14.074] EA7FPF K7VA CN88 4 2650
R [20260828 203157][14.074] K6RDW KF7UGV DN61 12 2819
R [20260828 203158][14.074] AA1ZZ KK7TUN 73 -3 962
R [20260828 203158][14.074] K6RDW W0RW DM78 0 1875
R [20260828 203158][14.074] AJ7LJ KE0NRE DM79 16 544
R [20260828 203158][14.074] WB0DUG W0ADE +03 -4 831
R [20260828 203158][14.074] KN6YFO K4YT -14 -6 2731
R [20260828 203158][14.074] K6RDW KJ7WLL CN85 3 756
R [20260828 203158][14.074] CQ N5CHA EM12 4 2538
R [20260828 203159][14.074] Z62NS N8GMY EN63 4 1350
R [20260828 203159][14.074] XE1IHD WB5N EL09 2 1431
R [20260828 203159][14.074] K6RDW AG5RT EM10 4 2294
R [20260828 203200][14.074] 4O4DB VA3TBW FN25 -4 369
T [20260828 203200][14.074] CQ POTA N6HAN CM87 1239
R [20260828 203227][14.074] AJ7LJ KE0NRE DM79 12 544
R [20260828 203228][14.074] N6HAN VA6VZ -17 26 2431
R [20260828 203228][14.074] K6RDW KF7UGV DN61 26 2819
R [20260828 203228][14.074] W6TOX N5CHA -13 10 2538
R [20260828 203228][14.074] K6RDW W0RW R-21 3 1875
R [20260828 203229][14.074] K6RDW KJ7WLL CN85 27 756
R [20260828 203229][14.074] KN6YFO K4YT -14 3 2731
R [20260828 203229][14.074] <...> WB5N EL09 8 1431
R [20260828 203229][14.074] AJ7LJ N9MWB DM79 4 1638
T [20260828 203230][14.074] VA6VZ N6HAN R+26 2389
R [20260828 203257][14.074] K6RDW KF7UGV DN61 22 2819
R [20260828 203258][14.074] N6HAN VA6VZ -17 27 2431
R [20260828 203258][14.074] AJ7LJ KE0NRE DM79 4 544
R [20260828 203258][14.074] W6TOX N5CHA RR73 14 2538
R [20260828 203258][14.074] CQ POTA KK7TUN DN42 -4 962
R [20260828 203258][14.074] IK2JYT WA0JGT +01 8 1250
R [20260828 203258][14.074] KN6YFO K4YT -14 7 2731
R [20260828 203259][14.074] K6RDW KJ7WLL CN85 12 756
R [20260828 203259][14.074] WB0DUG W0ADE +03 1 831
R [20260828 203259][14.074] K6RDW W0RW R-21 1 1875
R [20260828 203259][14.074] WA9HT W0PU -10 24 1506
R [20260828 203259][14.074] Z62NS K2KN FN03 -6 1194
T [20260828 203300][14.074] VA6VZ N6HAN R+26 1714
R [20260828 203327][14.074] N6HAN K7VA CN88 8 1238
R [20260828 203327][14.074] K6RDW KF7UGV DN61 2 2819
R [20260828 203328][14.074] AJ7LJ KE0NRE DM79 12 544
R [20260828 203328][14.074] WA9HT W0PU -04 -5 1506
R [20260828 203328][14.074] CQ K4YT FM19 2 2731
R [20260828 203328][14.074] K6RDW KJ7WLL CN85 21 756
R [20260828 203328][14.074] N5VMN KK7TUN -16 -2 962
R [20260828 203329][14.074] WB0DUG W0ADE +03 20 831
R [20260828 203329][14.074] <...> WB5N EL09 7 1431
T [20260828 203330][14.074] VA6VZ N6HAN R+26 1359
R [20260828 203357][14.074] K6RDW KF7UGV DN61 20 2819
R [20260828 203357][14.074] N6HAN VA6VZ -17 -1 2431
R [20260828 203358][14.074] K6RDW KB7ZTI CN88 13 481
R [20260828 203358][14.074] CQ N5CHA EM12 -11 2538
R [20260828 203358][14.074] N5VMN KK7TUN RRR 0 962
R [20260828 203358][14.074] K6RDW KJ7WLL CN85 6 756
R [20260828 203358][14.074] AJ7LJ KE0NRE DM79 14 544
R [20260828 203358][14.074] HF9T K4YT -16 12 2731
R [20260828 203359][14.074] K6RDW W0RW RR73 -3 1875
R [20260828 203359][14.074] F4JLS KI5YNZ RR73 16 1012
T [20260828 203400][14.074] VA6VZ N6HAN R+26 547
R [20260828 203427][14.074] K6RDW KF7UGV DN61 -2 2819
R [20260828 203427][14.074] N6HAN K7VA CN88 0 1238
R [20260828 203428][14.074] N6HAN VA6VZ -17 -6 2431
R [20260828 203428][14.074] AJ7LJ KE0NRE DM79 10 544
R [20260828 203428][14.074] K6RDW KJ7WLL R+06 10 756
R [20260828 203428][14.074] <...> WB5N EL09 -6 1431
R [20260828 203428][14.074] HF9T K4YT -16 3 2731
R [20260828 203429][14.074] CQ N5CHA EM12 4 2538
R [20260828 203429][14.074] CQ NN7W EL09 12 875
R [20260828 203429][14.074] K6RDW KB7ZTI CN88 4 481
T [20260828 203430][14.074] VA6VZ N6HAN R+26 2320
R [20260828 203457][14.074] N6HAN VA6VZ -17 4 2431
R [20260828 203458][14.074] AJ7LJ KE0NRE DM79 10 544
R [20260828 203458][14.074] K6RDW KJ7WLL 73 24 756
R [20260828 203458][14.074] K6GB KK7TUN -08 4 962
R [20260828 203458][14.074] HF9T K4YT RR73 4 2731
R [20260828 203459][14.074] K6RDW KB7ZTI CN88 4 481
R [20260828 203459][14.074] CQ KB0IT DN70 4 2162
T [20260828 203500][14.074] VA6VZ N6HAN R+26 1543
R [20260828 203527][14.074] K6RDW KB7ZTI R-04 5 481
R [20260828 203527][14.074] AJ7LJ KE0NRE DM79 8 544
R [20260828 203528][14.074] <...> WB5N EL09 -4 1431
R [20260828 203528][14.074] K6GB KK7TUN RRR 4 962
R [20260828 203528][14.074] CQ K4YT FM19 -3 2731
R [20260828 203528][14.074] Z62NS NN7W EL09 13 875
R [20260828 203529][14.074] WB6NAH WJ7U -02 1 2294
T [20260828 203530][14.074] K7VA N6HAN +8 2023
R [20260828 203557][14.074] WB6NAH K7VA CN88 14 2294
R [20260828 203558][14.074] K6RDW KB7ZTI 73 28 481
R [20260828 203558][14.074] AJ7LJ KE0NRE DM79 17 544
R [20260828 203558][14.074] CQ K4YT FM19 0 2731
R [20260828 203558][14.074] Z62NS NN7W EL09 -1 875
R [20260828 203558][14.074] F4JLS KI5YNZ RR73 20 1012
R [20260828 203558][14.074] K5RSB WB9LZA EN52 2 1412
R [20260828 203559][14.074] N8PFK N5CHA +08 -14 2538
R [20260828 203559][14.074] KG7P NZ7L DN40 -12 1481
T [20260828 203600][14.074] K7VA N6HAN +8 2347
R [20260828 203627][14.074] KB9DED KK7TUN -09 -2 962
R [20260828 203628][14.074] AJ7LJ KE0NRE DM79 22 544
R [20260828 203628][14.074] PD0LH K4YT -08 11 2731
R [20260828 203628][14.074] Z62NS NN7W EL09 -6 875
R [20260828 203628][14.074] F1PBZ WA0JGT R+04 6 706
R [20260828 203628][14.074] N8PFK N5CHA RR73 3 2538
R [20260828 203628][14.074] Z62NS WB5N EL09 -8 1431
R [20260828 203628][14.074] CN8NS VE5IV DO62 6 2144
R [20260828 203629][14.074] Z62NS W2SKI DM92 10 644
R [20260828 203629][14.074] NA7KR K5DXB R-16 4 1544
T [20260828 203630][14.074] K7VA N6HAN +8 1449
R [20260828 203657][14.074] N6HAN K7VA R-13 13 2294
R [20260828 203658][14.074] NR6TT N5CHA -03 0 2538
R [20260828 203658][14.074] 8Z1IT WA3AEP 73 7 1306
R [20260828 203658][14.074] Z62NS W2SKI DM92 5 644
R [20260828 203658][14.074] KS0CW KE0NRE DM79 10 544
